episode,batch_episode_steps,epsilon,intrinsic_weight
1911,99,0.010000,1.000000
1912,99,0.010000,1.000000
1913,99,0.010000,1.000000
1914,99,0.010000,1.000000
1915,99,0.010000,1.000000
1916,99,0.010000,1.000000
1917,99,0.010000,1.000000
1918,99,0.010000,1.000000
1919,99,0.010000,1.000000
1920,99,0.010000,1.000000
1921,99,0.010000,1.000000
1922,99,0.010000,1.000000
1923,99,0.010000,1.000000
1924,99,0.010000,1.000000
1925,99,0.010000,1.000000
1926,99,0.010000,1.000000
1927,99,0.010000,1.000000
1928,99,0.010000,1.000000
1929,99,0.010000,1.000000
1930,99,0.010000,1.000000
1931,99,0.010000,1.000000
1932,99,0.010000,1.000000
1933,99,0.010000,1.000000
1934,99,0.010000,1.000000
1935,152,0.010000,1.000000
1936,99,0.010000,1.000000
1937,99,0.010000,1.000000
1938,99,0.010000,1.000000
1939,99,0.010000,1.000000
1940,99,0.010000,1.000000
1941,99,0.010000,1.000000
1942,99,0.010000,1.000000
1943,97,0.010000,1.000000
1944,99,0.010000,1.000000
1945,99,0.010000,1.000000
1946,99,0.010000,1.000000
1947,99,0.010000,1.000000
1948,99,0.010000,1.000000
1949,99,0.010000,1.000000
1950,98,0.010000,1.000000
1951,99,0.010000,1.000000
1952,99,0.010000,1.000000
1953,99,0.010000,1.000000
1954,99,0.010000,1.000000
1955,99,0.010000,1.000000
1956,99,0.010000,1.000000
1957,99,0.010000,1.000000
1958,99,0.010000,1.000000
1959,99,0.010000,1.000000
1960,99,0.010000,1.000000
1961,99,0.010000,1.000000
1962,99,0.010000,1.000000
1963,99,0.010000,1.000000
1964,99,0.010000,1.000000
1965,99,0.010000,1.000000
1966,99,0.010000,1.000000
1967,99,0.010000,1.000000
1968,99,0.010000,1.000000
1969,99,0.010000,1.000000
1970,99,0.010000,1.000000
1971,99,0.010000,1.000000
1972,99,0.010000,1.000000
1973,99,0.010000,1.000000
1974,99,0.010000,1.000000
1975,99,0.010000,1.000000
1976,99,0.010000,1.000000
1977,99,0.010000,1.000000
1978,99,0.010000,1.000000
1979,99,0.010000,1.000000
1980,99,0.010000,1.000000
1981,99,0.010000,1.000000
1982,99,0.010000,1.000000
1983,128,0.010000,1.000000
1984,99,0.010000,1.000000
1985,99,0.010000,1.000000
1986,99,0.010000,1.000000
1987,99,0.010000,1.000000
1988,99,0.010000,1.000000
1989,99,0.010000,1.000000
1990,99,0.010000,1.000000
1991,99,0.010000,1.000000
1992,99,0.010000,1.000000
1993,99,0.010000,1.000000
1994,99,0.010000,1.000000
1995,99,0.010000,1.000000
1996,99,0.010000,1.000000
1997,99,0.010000,1.000000
1998,99,0.010000,1.000000
1999,99,0.010000,1.000000
2000,99,0.010000,1.000000
2001,99,0.010000,1.000000
2002,99,0.010000,1.000000
2003,99,0.010000,1.000000
2004,99,0.010000,1.000000
2005,99,0.010000,1.000000
2006,99,0.010000,1.000000
2007,99,0.010000,1.000000
2008,99,0.010000,1.000000
2009,99,0.010000,1.000000
2010,99,0.010000,1.000000
2011,99,0.010000,1.000000
2012,99,0.010000,1.000000
2013,99,0.010000,1.000000
2014,99,0.010000,1.000000
2015,99,0.010000,1.000000
2016,99,0.010000,1.000000
2017,99,0.010000,1.000000
2018,99,0.010000,1.000000
2019,99,0.010000,1.000000
2020,99,0.010000,1.000000
2021,99,0.010000,1.000000
2022,99,0.010000,1.000000
2023,99,0.010000,1.000000
2024,99,0.010000,1.000000
2025,99,0.010000,1.000000
2026,99,0.010000,1.000000
2027,99,0.010000,1.000000
2028,99,0.010000,1.000000
2029,99,0.010000,1.000000
2030,99,0.010000,1.000000
2031,99,0.010000,1.000000
2032,99,0.010000,1.000000
2033,99,0.010000,1.000000
2034,99,0.010000,1.000000
2035,99,0.010000,1.000000
2036,99,0.010000,1.000000
2037,99,0.010000,1.000000
2038,99,0.010000,1.000000
2039,99,0.010000,1.000000
2040,99,0.010000,1.000000
2041,99,0.010000,1.000000
2042,99,0.010000,1.000000
2043,99,0.010000,1.000000
2044,99,0.010000,1.000000
2045,99,0.010000,1.000000
2046,99,0.010000,1.000000
2047,99,0.010000,1.000000
2048,99,0.010000,1.000000
2049,97,0.010000,1.000000
2050,99,0.010000,1.000000
2051,99,0.010000,1.000000
2052,99,0.010000,1.000000
2053,99,0.010000,1.000000
2054,99,0.010000,1.000000
2055,99,0.010000,1.000000
2056,99,0.010000,1.000000
2057,99,0.010000,1.000000
2058,99,0.010000,1.000000
2059,99,0.010000,1.000000
2060,99,0.010000,1.000000
2061,99,0.010000,1.000000
2062,99,0.010000,1.000000
2063,99,0.010000,1.000000
2064,99,0.010000,1.000000
2065,99,0.010000,1.000000
2066,99,0.010000,1.000000
2067,99,0.010000,1.000000
2068,99,0.010000,1.000000
2069,99,0.010000,1.000000
2070,99,0.010000,1.000000
2071,99,0.010000,1.000000
2072,99,0.010000,1.000000
2073,99,0.010000,1.000000
2074,99,0.010000,1.000000
2075,99,0.010000,1.000000
2076,99,0.010000,1.000000
2077,99,0.010000,1.000000
2078,99,0.010000,1.000000
2079,99,0.010000,1.000000
2080,99,0.010000,1.000000
2081,99,0.010000,1.000000
2082,99,0.010000,1.000000
2083,99,0.010000,1.000000
2084,99,0.010000,1.000000
2085,99,0.010000,1.000000
2086,99,0.010000,1.000000
2087,99,0.010000,1.000000
2088,98,0.010000,1.000000
2089,99,0.010000,1.000000
2090,99,0.010000,1.000000
2091,99,0.010000,1.000000
2092,99,0.010000,1.000000
2093,99,0.010000,1.000000
2094,99,0.010000,1.000000
2095,99,0.010000,1.000000
2096,99,0.010000,1.000000
2097,99,0.010000,1.000000
2098,99,0.010000,1.000000
2099,99,0.010000,1.000000
2100,99,0.010000,1.000000
2101,99,0.010000,1.000000
2102,99,0.010000,1.000000
2103,99,0.010000,1.000000
2104,99,0.010000,1.000000
2105,99,0.010000,1.000000
2106,99,0.010000,1.000000
2107,99,0.010000,1.000000
2108,99,0.010000,1.000000
2109,99,0.010000,1.000000
2110,99,0.010000,1.000000
2111,99,0.010000,1.000000
2112,99,0.010000,1.000000
2113,99,0.010000,1.000000
2114,99,0.010000,1.000000
2115,99,0.010000,1.000000
2116,99,0.010000,1.000000
2117,99,0.010000,1.000000
2118,99,0.010000,1.000000
2119,99,0.010000,1.000000
2120,99,0.010000,1.000000
2121,99,0.010000,1.000000
2122,99,0.010000,1.000000
2123,99,0.010000,1.000000
2124,99,0.010000,1.000000
2125,99,0.010000,1.000000
2126,99,0.010000,1.000000
2127,99,0.010000,1.000000
2128,99,0.010000,1.000000
2129,99,0.010000,1.000000
2130,99,0.010000,1.000000
2131,99,0.010000,1.000000
2132,99,0.010000,1.000000
2133,99,0.010000,1.000000
2134,99,0.010000,1.000000
2135,99,0.010000,1.000000
2136,99,0.010000,1.000000
2137,99,0.010000,1.000000
2138,99,0.010000,1.000000
2139,99,0.010000,1.000000
2140,99,0.010000,1.000000
2141,99,0.010000,1.000000
2142,99,0.010000,1.000000
2143,99,0.010000,1.000000
2144,99,0.010000,1.000000
2145,99,0.010000,1.000000
2146,99,0.010000,1.000000
2147,99,0.010000,1.000000
2148,99,0.010000,1.000000
2149,99,0.010000,1.000000
2150,99,0.010000,1.000000
2151,99,0.010000,1.000000
2152,99,0.010000,1.000000
2153,99,0.010000,1.000000
2154,99,0.010000,1.000000
2155,99,0.010000,1.000000
2156,99,0.010000,1.000000
2157,99,0.010000,1.000000
2158,99,0.010000,1.000000
2159,99,0.010000,1.000000
2160,99,0.010000,1.000000
2161,99,0.010000,1.000000
2162,99,0.010000,1.000000
2163,99,0.010000,1.000000
2164,99,0.010000,1.000000
2165,99,0.010000,1.000000
2166,99,0.010000,1.000000
2167,99,0.010000,1.000000
2168,99,0.010000,1.000000
2169,99,0.010000,1.000000
2170,99,0.010000,1.000000
2171,99,0.010000,1.000000
2172,99,0.010000,1.000000
2173,99,0.010000,1.000000
2174,99,0.010000,1.000000
2175,99,0.010000,1.000000
2176,135,0.010000,1.000000
2177,99,0.010000,1.000000
2178,99,0.010000,1.000000
2179,99,0.010000,1.000000
2180,99,0.010000,1.000000
2181,99,0.010000,1.000000
2182,99,0.010000,1.000000
2183,99,0.010000,1.000000
2184,99,0.010000,1.000000
2185,99,0.010000,1.000000
2186,99,0.010000,1.000000
2187,99,0.010000,1.000000
2188,99,0.010000,1.000000
2189,99,0.010000,1.000000
2190,99,0.010000,1.000000
2191,99,0.010000,1.000000
2192,99,0.010000,1.000000
2193,99,0.010000,1.000000
2194,99,0.010000,1.000000
2195,99,0.010000,1.000000
2196,99,0.010000,1.000000
2197,99,0.010000,1.000000
2198,99,0.010000,1.000000
2199,99,0.010000,1.000000
2200,99,0.010000,1.000000
2201,99,0.010000,1.000000
2202,99,0.010000,1.000000
2203,98,0.010000,1.000000
2204,99,0.010000,1.000000
2205,99,0.010000,1.000000
2206,99,0.010000,1.000000
2207,99,0.010000,1.000000
2208,99,0.010000,1.000000
2209,99,0.010000,1.000000
2210,99,0.010000,1.000000
2211,99,0.010000,1.000000
2212,99,0.010000,1.000000
2213,99,0.010000,1.000000
2214,99,0.010000,1.000000
2215,99,0.010000,1.000000
2216,99,0.010000,1.000000
2217,99,0.010000,1.000000
2218,99,0.010000,1.000000
2219,99,0.010000,1.000000
2220,99,0.010000,1.000000
2221,99,0.010000,1.000000
2222,99,0.010000,1.000000
2223,99,0.010000,1.000000
2224,99,0.010000,1.000000
2225,99,0.010000,1.000000
2226,99,0.010000,1.000000
2227,99,0.010000,1.000000
2228,99,0.010000,1.000000
2229,99,0.010000,1.000000
2230,99,0.010000,1.000000
2231,99,0.010000,1.000000
2232,99,0.010000,1.000000
2233,99,0.010000,1.000000
2234,99,0.010000,1.000000
2235,99,0.010000,1.000000
2236,99,0.010000,1.000000
2237,99,0.010000,1.000000
2238,99,0.010000,1.000000
2239,99,0.010000,1.000000
2240,99,0.010000,1.000000
2241,99,0.010000,1.000000
2242,99,0.010000,1.000000
2243,99,0.010000,1.000000
2244,99,0.010000,1.000000
2245,99,0.010000,1.000000
2246,99,0.010000,1.000000
2247,99,0.010000,1.000000
2248,99,0.010000,1.000000
2249,99,0.010000,1.000000
2250,99,0.010000,1.000000
2251,99,0.010000,1.000000
2252,99,0.010000,1.000000
2253,99,0.010000,1.000000
2254,99,0.010000,1.000000
2255,99,0.010000,1.000000
2256,99,0.010000,1.000000
2257,99,0.010000,1.000000
2258,99,0.010000,1.000000
2259,99,0.010000,1.000000
2260,99,0.010000,1.000000
2261,99,0.010000,1.000000
2262,99,0.010000,1.000000
2263,99,0.010000,1.000000
2264,99,0.010000,1.000000
2265,99,0.010000,1.000000
2266,99,0.010000,1.000000
2267,99,0.010000,1.000000
2268,99,0.010000,1.000000
2269,99,0.010000,1.000000
2270,99,0.010000,1.000000
2271,99,0.010000,1.000000
2272,99,0.010000,1.000000
2273,99,0.010000,1.000000
2274,99,0.010000,1.000000
2275,99,0.010000,1.000000
2276,99,0.010000,1.000000
2277,99,0.010000,1.000000
2278,99,0.010000,1.000000
2279,99,0.010000,1.000000
2280,99,0.010000,1.000000
2281,99,0.010000,1.000000
2282,99,0.010000,1.000000
2283,99,0.010000,1.000000
2284,99,0.010000,1.000000
2285,99,0.010000,1.000000
2286,99,0.010000,1.000000
2287,99,0.010000,1.000000
2288,99,0.010000,1.000000
2289,99,0.010000,1.000000
2290,99,0.010000,1.000000
2291,99,0.010000,1.000000
2292,99,0.010000,1.000000
2293,99,0.010000,1.000000
2294,99,0.010000,1.000000
2295,99,0.010000,1.000000
2296,99,0.010000,1.000000
2297,99,0.010000,1.000000
2298,99,0.010000,1.000000
2299,99,0.010000,1.000000
2300,99,0.010000,1.000000
2301,99,0.010000,1.000000
2302,99,0.010000,1.000000
2303,99,0.010000,1.000000
2304,99,0.010000,1.000000
2305,99,0.010000,1.000000
2306,99,0.010000,1.000000
2307,99,0.010000,1.000000
2308,99,0.010000,1.000000
2309,99,0.010000,1.000000
2310,99,0.010000,1.000000
2311,99,0.010000,1.000000
2312,99,0.010000,1.000000
2313,99,0.010000,1.000000
2314,99,0.010000,1.000000
2315,99,0.010000,1.000000
2316,99,0.010000,1.000000
2317,99,0.010000,1.000000
2318,99,0.010000,1.000000
2319,99,0.010000,1.000000
2320,99,0.010000,1.000000
2321,99,0.010000,1.000000
2322,99,0.010000,1.000000
2323,99,0.010000,1.000000
2324,99,0.010000,1.000000
2325,99,0.010000,1.000000
2326,99,0.010000,1.000000
2327,99,0.010000,1.000000
2328,99,0.010000,1.000000
2329,99,0.010000,1.000000
2330,99,0.010000,1.000000
2331,99,0.010000,1.000000
2332,98,0.010000,1.000000
2333,99,0.010000,1.000000
2334,99,0.010000,1.000000
2335,99,0.010000,1.000000
2336,99,0.010000,1.000000
2337,99,0.010000,1.000000
2338,99,0.010000,1.000000
2339,99,0.010000,1.000000
2340,99,0.010000,1.000000
2341,99,0.010000,1.000000
2342,99,0.010000,1.000000
2343,99,0.010000,1.000000
2344,99,0.010000,1.000000
2345,99,0.010000,1.000000
2346,99,0.010000,1.000000
2347,99,0.010000,1.000000
2348,99,0.010000,1.000000
2349,99,0.010000,1.000000
2350,99,0.010000,1.000000
2351,99,0.010000,1.000000
2352,99,0.010000,1.000000
2353,99,0.010000,1.000000
2354,99,0.010000,1.000000
2355,99,0.010000,1.000000
2356,99,0.010000,1.000000
2357,99,0.010000,1.000000
2358,99,0.010000,1.000000
2359,99,0.010000,1.000000
2360,99,0.010000,1.000000
2361,99,0.010000,1.000000
2362,99,0.010000,1.000000
2363,99,0.010000,1.000000
2364,99,0.010000,1.000000
2365,99,0.010000,1.000000
2366,99,0.010000,1.000000
2367,99,0.010000,1.000000
2368,99,0.010000,1.000000
2369,99,0.010000,1.000000
2370,99,0.010000,1.000000
2371,99,0.010000,1.000000
2372,99,0.010000,1.000000
2373,99,0.010000,1.000000
2374,99,0.010000,1.000000
2375,99,0.010000,1.000000
2376,99,0.010000,1.000000
2377,99,0.010000,1.000000
2378,99,0.010000,1.000000
2379,99,0.010000,1.000000
2380,99,0.010000,1.000000
2381,98,0.010000,1.000000
2382,99,0.010000,1.000000
2383,99,0.010000,1.000000
2384,99,0.010000,1.000000
2385,99,0.010000,1.000000
2386,99,0.010000,1.000000
2387,99,0.010000,1.000000
2388,99,0.010000,1.000000
2389,99,0.010000,1.000000
2390,99,0.010000,1.000000
2391,99,0.010000,1.000000
2392,99,0.010000,1.000000
2393,99,0.010000,1.000000
2394,99,0.010000,1.000000
2395,99,0.010000,1.000000
2396,99,0.010000,1.000000
2397,99,0.010000,1.000000
2398,99,0.010000,1.000000
2399,99,0.010000,1.000000
2400,99,0.010000,1.000000
2401,99,0.010000,1.000000
2402,99,0.010000,1.000000
2403,99,0.010000,1.000000
2404,99,0.010000,1.000000
2405,99,0.010000,1.000000
2406,99,0.010000,1.000000
2407,99,0.010000,1.000000
2408,99,0.010000,1.000000
2409,99,0.010000,1.000000
2410,99,0.010000,1.000000
2411,99,0.010000,1.000000
2412,99,0.010000,1.000000
2413,99,0.010000,1.000000
2414,99,0.010000,1.000000
2415,99,0.010000,1.000000
2416,99,0.010000,1.000000
2417,99,0.010000,1.000000
2418,99,0.010000,1.000000
2419,99,0.010000,1.000000
2420,99,0.010000,1.000000
2421,99,0.010000,1.000000
2422,99,0.010000,1.000000
2423,99,0.010000,1.000000
2424,99,0.010000,1.000000
2425,99,0.010000,1.000000
2426,99,0.010000,1.000000
2427,99,0.010000,1.000000
2428,99,0.010000,1.000000
2429,99,0.010000,1.000000
2430,99,0.010000,1.000000
2431,99,0.010000,1.000000
2432,99,0.010000,1.000000
2433,99,0.010000,1.000000
2434,99,0.010000,1.000000
2435,99,0.010000,1.000000
2436,99,0.010000,1.000000
2437,99,0.010000,1.000000
2438,99,0.010000,1.000000
2439,99,0.010000,1.000000
2440,99,0.010000,1.000000
2441,99,0.010000,1.000000
2442,99,0.010000,1.000000
2443,99,0.010000,1.000000
2444,99,0.010000,1.000000
2445,99,0.010000,1.000000
2446,99,0.010000,1.000000
2447,99,0.010000,1.000000
2448,99,0.010000,1.000000
2449,99,0.010000,1.000000
2450,99,0.010000,1.000000
2451,99,0.010000,1.000000
2452,99,0.010000,1.000000
2453,99,0.010000,1.000000
2454,99,0.010000,1.000000
2455,99,0.010000,1.000000
2456,99,0.010000,1.000000
2457,99,0.010000,1.000000
2458,99,0.010000,1.000000
2459,99,0.010000,1.000000
2460,99,0.010000,1.000000
2461,99,0.010000,1.000000
2462,99,0.010000,1.000000
2463,99,0.010000,1.000000
2464,99,0.010000,1.000000
2465,99,0.010000,1.000000
2466,99,0.010000,1.000000
2467,99,0.010000,1.000000
2468,99,0.010000,1.000000
2469,99,0.010000,1.000000
2470,99,0.010000,1.000000
2471,99,0.010000,1.000000
2472,99,0.010000,1.000000
2473,99,0.010000,1.000000
2474,99,0.010000,1.000000
2475,99,0.010000,1.000000
2476,99,0.010000,1.000000
2477,99,0.010000,1.000000
2478,99,0.010000,1.000000
2479,99,0.010000,1.000000
2480,99,0.010000,1.000000
2481,99,0.010000,1.000000
2482,99,0.010000,1.000000
2483,99,0.010000,1.000000
2484,99,0.010000,1.000000
2485,99,0.010000,1.000000
2486,99,0.010000,1.000000
2487,99,0.010000,1.000000
2488,99,0.010000,1.000000
2489,99,0.010000,1.000000
2490,99,0.010000,1.000000
2491,99,0.010000,1.000000
2492,99,0.010000,1.000000
2493,99,0.010000,1.000000
2494,99,0.010000,1.000000
2495,99,0.010000,1.000000
2496,99,0.010000,1.000000
2497,99,0.010000,1.000000
2498,99,0.010000,1.000000
2499,98,0.010000,1.000000
2500,99,0.010000,1.000000
2501,99,0.010000,1.000000
2502,99,0.010000,1.000000
2503,99,0.010000,1.000000
2504,99,0.010000,1.000000
2505,99,0.010000,1.000000
2506,99,0.010000,1.000000
2507,99,0.010000,1.000000
2508,99,0.010000,1.000000
2509,99,0.010000,1.000000
2510,99,0.010000,1.000000
2511,99,0.010000,1.000000
2512,99,0.010000,1.000000
2513,99,0.010000,1.000000
2514,99,0.010000,1.000000
2515,99,0.010000,1.000000
2516,99,0.010000,1.000000
2517,99,0.010000,1.000000
2518,99,0.010000,1.000000
2519,99,0.010000,1.000000
2520,98,0.010000,1.000000
2521,99,0.010000,1.000000
2522,99,0.010000,1.000000
2523,99,0.010000,1.000000
2524,99,0.010000,1.000000
2525,99,0.010000,1.000000
2526,99,0.010000,1.000000
2527,158,0.010000,1.000000
2528,99,0.010000,1.000000
2529,99,0.010000,1.000000
2530,99,0.010000,1.000000
2531,99,0.010000,1.000000
2532,99,0.010000,1.000000
2533,99,0.010000,1.000000
2534,99,0.010000,1.000000
2535,99,0.010000,1.000000
2536,99,0.010000,1.000000
2537,99,0.010000,1.000000
2538,99,0.010000,1.000000
2539,99,0.010000,1.000000
2540,99,0.010000,1.000000
2541,99,0.010000,1.000000
2542,99,0.010000,1.000000
2543,99,0.010000,1.000000
2544,99,0.010000,1.000000
2545,99,0.010000,1.000000
2546,99,0.010000,1.000000
2547,99,0.010000,1.000000
2548,99,0.010000,1.000000
2549,99,0.010000,1.000000
2550,99,0.010000,1.000000
2551,99,0.010000,1.000000
2552,97,0.010000,1.000000
2553,99,0.010000,1.000000
2554,99,0.010000,1.000000
2555,99,0.010000,1.000000
2556,99,0.010000,1.000000
2557,99,0.010000,1.000000
2558,99,0.010000,1.000000
2559,99,0.010000,1.000000
2560,99,0.010000,1.000000
2561,99,0.010000,1.000000
2562,99,0.010000,1.000000
2563,99,0.010000,1.000000
2564,99,0.010000,1.000000
2565,99,0.010000,1.000000
2566,99,0.010000,1.000000
2567,99,0.010000,1.000000
2568,99,0.010000,1.000000
2569,99,0.010000,1.000000
2570,98,0.010000,1.000000
2571,98,0.010000,1.000000
2572,99,0.010000,1.000000
2573,99,0.010000,1.000000
2574,99,0.010000,1.000000
2575,99,0.010000,1.000000
2576,99,0.010000,1.000000
2577,99,0.010000,1.000000
2578,99,0.010000,1.000000
2579,99,0.010000,1.000000
2580,99,0.010000,1.000000
2581,99,0.010000,1.000000
2582,99,0.010000,1.000000
2583,99,0.010000,1.000000
2584,99,0.010000,1.000000
2585,99,0.010000,1.000000
2586,99,0.010000,1.000000
2587,99,0.010000,1.000000
2588,99,0.010000,1.000000
2589,99,0.010000,1.000000
2590,99,0.010000,1.000000
2591,99,0.010000,1.000000
2592,99,0.010000,1.000000
2593,99,0.010000,1.000000
2594,99,0.010000,1.000000
2595,99,0.010000,1.000000
2596,99,0.010000,1.000000
2597,99,0.010000,1.000000
2598,99,0.010000,1.000000
2599,99,0.010000,1.000000
2600,99,0.010000,1.000000
2601,99,0.010000,1.000000
2602,99,0.010000,1.000000
2603,99,0.010000,1.000000
2604,99,0.010000,1.000000
2605,99,0.010000,1.000000
2606,99,0.010000,1.000000
2607,99,0.010000,1.000000
2608,99,0.010000,1.000000
2609,99,0.010000,1.000000
2610,99,0.010000,1.000000
2611,99,0.010000,1.000000
2612,99,0.010000,1.000000
2613,99,0.010000,1.000000
2614,99,0.010000,1.000000
2615,99,0.010000,1.000000
2616,99,0.010000,1.000000
2617,99,0.010000,1.000000
2618,99,0.010000,1.000000
2619,99,0.010000,1.000000
2620,99,0.010000,1.000000
2621,99,0.010000,1.000000
2622,99,0.010000,1.000000
2623,99,0.010000,1.000000
2624,99,0.010000,1.000000
2625,99,0.010000,1.000000
2626,99,0.010000,1.000000
2627,99,0.010000,1.000000
2628,99,0.010000,1.000000
2629,99,0.010000,1.000000
2630,99,0.010000,1.000000
2631,99,0.010000,1.000000
2632,99,0.010000,1.000000
2633,99,0.010000,1.000000
2634,99,0.010000,1.000000
2635,99,0.010000,1.000000
2636,99,0.010000,1.000000
2637,99,0.010000,1.000000
2638,99,0.010000,1.000000
2639,99,0.010000,1.000000
2640,99,0.010000,1.000000
2641,99,0.010000,1.000000
2642,99,0.010000,1.000000
2643,99,0.010000,1.000000
2644,99,0.010000,1.000000
2645,99,0.010000,1.000000
2646,99,0.010000,1.000000
2647,99,0.010000,1.000000
2648,99,0.010000,1.000000
2649,99,0.010000,1.000000
2650,99,0.010000,1.000000
2651,99,0.010000,1.000000
2652,99,0.010000,1.000000
2653,99,0.010000,1.000000
2654,99,0.010000,1.000000
2655,99,0.010000,1.000000
2656,99,0.010000,1.000000
2657,99,0.010000,1.000000
2658,99,0.010000,1.000000
2659,99,0.010000,1.000000
2660,99,0.010000,1.000000
2661,99,0.010000,1.000000
2662,99,0.010000,1.000000
2663,99,0.010000,1.000000
2664,99,0.010000,1.000000
2665,99,0.010000,1.000000
2666,99,0.010000,1.000000
2667,99,0.010000,1.000000
2668,99,0.010000,1.000000
2669,99,0.010000,1.000000
2670,99,0.010000,1.000000
2671,99,0.010000,1.000000
2672,99,0.010000,1.000000
2673,99,0.010000,1.000000
2674,99,0.010000,1.000000
2675,99,0.010000,1.000000
2676,99,0.010000,1.000000
2677,99,0.010000,1.000000
2678,99,0.010000,1.000000
2679,99,0.010000,1.000000
2680,99,0.010000,1.000000
2681,99,0.010000,1.000000
2682,99,0.010000,1.000000
2683,99,0.010000,1.000000
2684,99,0.010000,1.000000
2685,99,0.010000,1.000000
2686,99,0.010000,1.000000
2687,99,0.010000,1.000000
2688,99,0.010000,1.000000
2689,99,0.010000,1.000000
2690,99,0.010000,1.000000
2691,99,0.010000,1.000000
2692,146,0.010000,1.000000
2693,99,0.010000,1.000000
2694,99,0.010000,1.000000
2695,99,0.010000,1.000000
2696,99,0.010000,1.000000
2697,99,0.010000,1.000000
2698,99,0.010000,1.000000
2699,99,0.010000,1.000000
2700,99,0.010000,1.000000
2701,99,0.010000,1.000000
2702,99,0.010000,1.000000
2703,99,0.010000,1.000000
2704,99,0.010000,1.000000
2705,99,0.010000,1.000000
2706,99,0.010000,1.000000
2707,140,0.010000,1.000000
2708,99,0.010000,1.000000
2709,99,0.010000,1.000000
2710,99,0.010000,1.000000
2711,99,0.010000,1.000000
2712,99,0.010000,1.000000
2713,99,0.010000,1.000000
2714,99,0.010000,1.000000
2715,99,0.010000,1.000000
2716,99,0.010000,1.000000
2717,99,0.010000,1.000000
2718,99,0.010000,1.000000
2719,99,0.010000,1.000000
2720,99,0.010000,1.000000
2721,99,0.010000,1.000000
2722,99,0.010000,1.000000
2723,99,0.010000,1.000000
2724,99,0.010000,1.000000
2725,99,0.010000,1.000000
2726,99,0.010000,1.000000
2727,99,0.010000,1.000000
2728,99,0.010000,1.000000
2729,99,0.010000,1.000000
2730,99,0.010000,1.000000
2731,99,0.010000,1.000000
2732,99,0.010000,1.000000
2733,99,0.010000,1.000000
2734,99,0.010000,1.000000
2735,99,0.010000,1.000000
2736,99,0.010000,1.000000
2737,99,0.010000,1.000000
2738,99,0.010000,1.000000
2739,99,0.010000,1.000000
2740,99,0.010000,1.000000
2741,99,0.010000,1.000000
2742,99,0.010000,1.000000
2743,99,0.010000,1.000000
2744,99,0.010000,1.000000
2745,99,0.010000,1.000000
2746,99,0.010000,1.000000
2747,99,0.010000,1.000000
2748,99,0.010000,1.000000
2749,99,0.010000,1.000000
2750,99,0.010000,1.000000
2751,99,0.010000,1.000000
2752,99,0.010000,1.000000
2753,99,0.010000,1.000000
2754,99,0.010000,1.000000
2755,99,0.010000,1.000000
2756,99,0.010000,1.000000
2757,99,0.010000,1.000000
2758,99,0.010000,1.000000
2759,99,0.010000,1.000000
2760,99,0.010000,1.000000
2761,99,0.010000,1.000000
2762,99,0.010000,1.000000
2763,99,0.010000,1.000000
2764,99,0.010000,1.000000
2765,99,0.010000,1.000000
2766,99,0.010000,1.000000
2767,99,0.010000,1.000000
2768,99,0.010000,1.000000
2769,99,0.010000,1.000000
2770,99,0.010000,1.000000
2771,99,0.010000,1.000000
2772,99,0.010000,1.000000
2773,99,0.010000,1.000000
2774,99,0.010000,1.000000
2775,99,0.010000,1.000000
2776,99,0.010000,1.000000
2777,140,0.010000,1.000000
2778,99,0.010000,1.000000
2779,99,0.010000,1.000000
2780,99,0.010000,1.000000
2781,99,0.010000,1.000000
2782,99,0.010000,1.000000
2783,99,0.010000,1.000000
2784,99,0.010000,1.000000
2785,99,0.010000,1.000000
2786,99,0.010000,1.000000
2787,99,0.010000,1.000000
2788,99,0.010000,1.000000
2789,99,0.010000,1.000000
2790,99,0.010000,1.000000
2791,99,0.010000,1.000000
2792,99,0.010000,1.000000
2793,99,0.010000,1.000000
2794,99,0.010000,1.000000
2795,99,0.010000,1.000000
2796,99,0.010000,1.000000
2797,99,0.010000,1.000000
2798,99,0.010000,1.000000
2799,99,0.010000,1.000000
2800,99,0.010000,1.000000
2801,99,0.010000,1.000000
2802,99,0.010000,1.000000
2803,99,0.010000,1.000000
2804,99,0.010000,1.000000
2805,99,0.010000,1.000000
2806,99,0.010000,1.000000
2807,99,0.010000,1.000000
2808,99,0.010000,1.000000
2809,99,0.010000,1.000000
2810,99,0.010000,1.000000
2811,99,0.010000,1.000000
2812,99,0.010000,1.000000
2813,99,0.010000,1.000000
2814,99,0.010000,1.000000
2815,99,0.010000,1.000000
2816,99,0.010000,1.000000
2817,99,0.010000,1.000000
2818,99,0.010000,1.000000
2819,99,0.010000,1.000000
2820,99,0.010000,1.000000
2821,99,0.010000,1.000000
2822,99,0.010000,1.000000
2823,99,0.010000,1.000000
2824,99,0.010000,1.000000
2825,99,0.010000,1.000000
2826,99,0.010000,1.000000
2827,99,0.010000,1.000000
2828,99,0.010000,1.000000
2829,99,0.010000,1.000000
2830,99,0.010000,1.000000
2831,99,0.010000,1.000000
2832,99,0.010000,1.000000
2833,99,0.010000,1.000000
2834,99,0.010000,1.000000
2835,99,0.010000,1.000000
2836,99,0.010000,1.000000
2837,99,0.010000,1.000000
2838,99,0.010000,1.000000
2839,99,0.010000,1.000000
2840,99,0.010000,1.000000
2841,99,0.010000,1.000000
